"ipc-image src","ipc-lockup-overlay href","ipc-signpost__text","ipc-title-link-wrapper href","ipc-title__text","sc-99e9da6e-6","sc-99e9da6e-6 2","sc-99e9da6e-6 3","ipc-rating-star--rating","ipc-rating-star--voteCount"
"https://m.media-amazon.com/images/M/MV5BMmFiZGZjMmEtMTA0Ni00MzA2LTljMTYtZGI2MGJmZWYzZTQ2XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg","https://www.imdb.com/title/tt10872600/?ref_=chttp_i_202","#202","https://www.imdb.com/title/tt10872600/?ref_=chttp_t_202","Spider-Man: No Way Home","2021","2h 28m","PG-13","8.1","(1M)"
"https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0198781/?ref_=chttp_i_203","#203","https://www.imdb.com/title/tt0198781/?ref_=chttp_t_203","Monsters, Inc.","2001","1h 32m","G","8.1","(1.1M)"
"https://m.media-amazon.com/images/M/MV5BYjViNDQzNmUtYzkxZi00NTk5LTljMmItYjJlZmZkODIxNjU1XkEyXkFqcGc@._V1_QL75_UX90_CR0,2,90,133_.jpg","https://www.imdb.com/title/tt0073195/?ref_=chttp_i_204","#204","https://www.imdb.com/title/tt0073195/?ref_=chttp_t_204","Jaws","1975","2h 4m","PG","8.1","(735K)"
"https://m.media-amazon.com/images/M/MV5BOTBjNTEyNjYtYjdkNi00YzE5LTljYzUtZjVlYmYwZmJmZWYxXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt1950186/?ref_=chttp_i_205","#205","https://www.imdb.com/title/tt1950186/?ref_=chttp_t_205","Ford v Ferrari","2019","2h 32m","PG-13","8.1","(568K)"
"https://m.media-amazon.com/images/M/MV5BMGZiZDVjNzYtZWM4ZC00MzVkLThhNDEtMDJlOTBhYzVjMmNhXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0107207/?ref_=chttp_i_206","#206","https://www.imdb.com/title/tt0107207/?ref_=chttp_t_206","In the Name of the Father","1993","2h 13m","R","8.1","(202K)"
"https://m.media-amazon.com/images/M/MV5BNzAzMjA1ODAxOV5BMl5BanBnXkFtZTgwODg4NTQzNDE@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt3011894/?ref_=chttp_i_207","#207","https://www.imdb.com/title/tt3011894/?ref_=chttp_t_207","Wild Tales","2014","2h 2m","R","8.1","(237K)"
"https://m.media-amazon.com/images/M/MV5BOTE1MWFkOWQtOWM1NC00ZjA4LTk5NmUtZTFjZDFjMzEwYTQzXkEyXkFqcGc@._V1_QL75_UY133_CR4,0,90,133_.jpg","https://www.imdb.com/title/tt0015864/?ref_=chttp_i_208","#208","https://www.imdb.com/title/tt0015864/?ref_=chttp_t_208","The Gold Rush","1925","1h 35m","Approved","8.1","(128K)"
"https://m.media-amazon.com/images/M/MV5BMjQzM2E2NjYtYmRjMC00ZmVlLTljZTgtNmQ5MGZlNDYyZTc5XkEyXkFqcGc@._V1_QL75_UX90_CR0,4,90,133_.jpg","https://www.imdb.com/title/tt0015324/?ref_=chttp_i_209","#209","https://www.imdb.com/title/tt0015324/?ref_=chttp_t_209","Sherlock Jr.","1924","45m","Passed","8.1","(65K)"
"https://m.media-amazon.com/images/M/MV5BNzY2Mjc4NjMtNGY4Mi00NzM5LTk3ZTQtN2VkNzVkMzRmM2Y2XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg","https://www.imdb.com/title/tt0978762/?ref_=chttp_i_210","#210","https://www.imdb.com/title/tt0978762/?ref_=chttp_t_210","Mary and Max","2009","1h 32m","Not Rated","8.1","(201K)"
"https://m.media-amazon.com/images/M/MV5BZGI4YmVhMzMtMWExMS00MGZiLTg2MmItM2I2MWZjODAyM2U5XkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0077416/?ref_=chttp_i_211","#211","https://www.imdb.com/title/tt0077416/?ref_=chttp_t_211","The Deer Hunter","1978","3h 3m","R","8.1","(386K)"
"https://m.media-amazon.com/images/M/MV5BMDdhOGMwODQtZGM2MS00NGQxLWEyZDMtOTkzMjFjYjI3ZmM2XkEyXkFqcGc@._V1_QL75_UY133_CR1,0,90,133_.jpg","https://www.imdb.com/title/tt0046268/?ref_=chttp_i_212","#212","https://www.imdb.com/title/tt0046268/?ref_=chttp_t_212","The Wages of Fear","1953","2h 36m","Not Rated","8.1","(73K)"
"https://m.media-amazon.com/images/M/MV5BMTVhM2Y1MDUtMDkxYi00Y2UxLWI2MTMtZjMzYTY4ODM4MGIzXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0017925/?ref_=chttp_i_213","#213","https://www.imdb.com/title/tt0017925/?ref_=chttp_t_213","The General","1926","1h 18m","Passed","8.1","(106K)"
"https://m.media-amazon.com/images/M/MV5BM2JjODdkMGMtNmY2YS00OGM2LThiY2YtZGYyNzE4Nzc2ODA0XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg","https://www.imdb.com/title/tt3315342/?ref_=chttp_i_214","#214","https://www.imdb.com/title/tt3315342/?ref_=chttp_t_214","Logan","2017","2h 17m","R","8.1","(923K)"
"https://m.media-amazon.com/images/M/MV5BZDEyY2M2MGMtYjg5OC00ZWFjLWFkZDQtNmQzZTdiYmYzZTBkXkEyXkFqcGc@._V1_QL75_UX90_CR0,2,90,133_.jpg","https://www.imdb.com/title/tt0075148/?ref_=chttp_i_215","#215","https://www.imdb.com/title/tt0075148/?ref_=chttp_t_215","Rocky","1976","2h","PG","8.1","(686K)"
"https://m.media-amazon.com/images/M/MV5BMDU4ZjNmMjEtMjcxYi00NDAxLWFlMjQtNWIyNjg5NWUzNTdjXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg","https://www.imdb.com/title/tt0031679/?ref_=chttp_i_216","#216","https://www.imdb.com/title/tt0031679/?ref_=chttp_t_216","Mr. Smith Goes to Washington","1939","2h 9m","Approved","8.1","(129K)"
"https://m.media-amazon.com/images/M/MV5BNDhlMzEyNzItMTA5Mi00YWRhLThlNTktYTQyMTA0MDIyNDEyXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0325980/?ref_=chttp_i_217","#217","https://www.imdb.com/title/tt0325980/?ref_=chttp_t_217","Pirates of the Caribbean: The Curse of the Black Pearl","2003","2h 23m","PG-13","8.1","(1.3M)"
"https://m.media-amazon.com/images/M/MV5BODdkNzcxZjItMDU2Yy00Y2JlLWFkYTQtNzIwM2Q4MWU5MTU2XkEyXkFqcGc@._V1_QL75_UY133_CR1,0,90,133_.jpg","https://www.imdb.com/title/tt0046438/?ref_=chttp_i_218","#218","https://www.imdb.com/title/tt0046438/?ref_=chttp_t_218","Tokyo Story","1953","2h 17m","Not Rated","8.1","(77K)"
"https://m.media-amazon.com/images/M/MV5BZDJlYTM1ZGYtZTM4YS00MzFhLThiZjktYzQ0ZjAzMGYwZTU3XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg","https://www.imdb.com/title/tt0047296/?ref_=chttp_i_219","#219","https://www.imdb.com/title/tt0047296/?ref_=chttp_t_219","On the Waterfront","1954","1h 48m","Approved","8.1","(177K)"
"https://m.media-amazon.com/images/M/MV5BOTFiNzRiOWEtYTQwNy00NmRiLWE0ZWYtNTE0YjExZjFmZjkwXkEyXkFqcGc@._V1_QL75_UY133_CR1,0,90,133_.jpg","https://www.imdb.com/title/tt5323662/?ref_=chttp_i_220","#220","https://www.imdb.com/title/tt5323662/?ref_=chttp_t_220","A Silent Voice: The Movie","2016","2h 10m","Not Rated","8.2","(140K)"
"https://m.media-amazon.com/images/M/MV5BMThlMDA3NDYtZGM2Zi00NmJhLThlYWItZjViZTkzZWU1ZWRiXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0113247/?ref_=chttp_i_221","#221","https://www.imdb.com/title/tt0113247/?ref_=chttp_t_221","La haine","1995","1h 38m","Not Rated","8.1","(225K)"
"https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_QL75_UY133_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt1895587/?ref_=chttp_i_222","#222","https://www.imdb.com/title/tt1895587/?ref_=chttp_t_222","Spotlight","2015","2h 9m","R","8.1","(534K)"
"https://m.media-amazon.com/images/M/MV5BZWQ5MDllM2EtZWRmNS00MmZiLWI4ZWQtMjRiY2Q5MTAxODY4XkEyXkFqcGc@._V1_QL75_UX90_CR0,2,90,133_.jpg","https://www.imdb.com/title/tt0050986/?ref_=chttp_i_223","#223","https://www.imdb.com/title/tt0050986/?ref_=chttp_t_223","Wild Strawberries","1957","1h 32m","Not Rated","8.1","(124K)"
"https://m.media-amazon.com/images/M/MV5BZmE0YzIxM2QtMGNlMi00MjRmLWE3MWMtOWQzMGVjMmU0YTFmXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg","https://www.imdb.com/title/tt0088247/?ref_=chttp_i_224","#224","https://www.imdb.com/title/tt0088247/?ref_=chttp_t_224","The Terminator","1984","1h 47m","R","8.1","(1M)"
"https://m.media-amazon.com/images/M/MV5BYWJhYmU4MjQtZDJhYi00ZGVjLTlkNTEtNzkzNGVjOWQ3MjcwXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg","https://www.imdb.com/title/tt0059742/?ref_=chttp_i_225","#225","https://www.imdb.com/title/tt0059742/?ref_=chttp_t_225","The Sound of Music","1965","2h 54m","G","8.1","(291K)"
"https://m.media-amazon.com/images/M/MV5BZjEyNDIzNmEtMjdkYS00ZDAwLTljOWYtNDRhYTVhYTlmOTk1XkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg","https://www.imdb.com/title/tt15097216/?ref_=chttp_i_226","#226","https://www.imdb.com/title/tt15097216/?ref_=chttp_t_226","Jai Bhim","2021","2h 44m","Approved","8.6","(234K)"
"https://m.media-amazon.com/images/M/MV5BOTFlMTIxOGItZTk0Zi00MTk2LWJiM2UtMzlhZWYzNjQ4N2Y3XkEyXkFqcGc@._V1_QL75_UY133_CR5,0,90,133_.jpg","https://www.imdb.com/title/tt26548265/?ref_=chttp_i_227","#227","https://www.imdb.com/title/tt26548265/?ref_=chttp_t_227","Maharaja","2024","2h 21m","","8.3","(81K)"
"https://m.media-amazon.com/images/M/MV5BNGVjMTMxZTQtMmVlNy00YmI0LWJjMDUtYTgyZWU1Njg5ZGRiXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0041959/?ref_=chttp_i_228","#228","https://www.imdb.com/title/tt0041959/?ref_=chttp_t_228","The Third Man","1949","1h 44m","Approved","8.1","(195K)"
"https://m.media-amazon.com/images/M/MV5BY2E3OWQ5OWYtYTRkMC00NjVjLWIzZDQtNmRmM2ZiYTIyYmYxXkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0118715/?ref_=chttp_i_229","#229","https://www.imdb.com/title/tt0118715/?ref_=chttp_t_229","The Big Lebowski","1998","1h 57m","R","8.1","(915K)"
"https://m.media-amazon.com/images/M/MV5BZmMzNGVhODktYmU5MS00MDg1LThlNTEtNTMyYTg5MDA0Njk4XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt30472557/?ref_=chttp_i_230","#230","https://www.imdb.com/title/tt30472557/?ref_=chttp_t_230","Chainsaw Man - The Movie: Reze Arc","2025","1h 40m","R","8.3","(52K)"
"https://m.media-amazon.com/images/M/MV5BNTgxMzUyODQtMDJmZC00ZGMyLWI3MzAtZTYwYjBjZjFmMzIxXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg","https://www.imdb.com/title/tt0036868/?ref_=chttp_i_231","#231","https://www.imdb.com/title/tt0036868/?ref_=chttp_t_231","The Best Years of Our Lives","1946","2h 50m","Approved","8.1","(77K)"
"https://m.media-amazon.com/images/M/MV5BMTQ1MjAwNTM5Ml5BMl5BanBnXkFtZTYwNDM0MTc3._V1_QL75_UY133_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0381681/?ref_=chttp_i_232","#232","https://www.imdb.com/title/tt0381681/?ref_=chttp_t_232","Before Sunset","2004","1h 20m","R","8.1","(314K)"
"https://m.media-amazon.com/images/M/MV5BZDlmYTkzOWUtODQ0MS00MmM4LWE3ZjMtYTEwNGUwMmJkYzIxXkEyXkFqcGc@._V1_QL75_UY133_CR1,0,90,133_.jpg","https://www.imdb.com/title/tt0050976/?ref_=chttp_i_233","#233","https://www.imdb.com/title/tt0050976/?ref_=chttp_t_233","The Seventh Seal","1957","1h 36m","Not Rated","8.1","(216K)"
"https://m.media-amazon.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt3170832/?ref_=chttp_i_234","#234","https://www.imdb.com/title/tt3170832/?ref_=chttp_t_234","Room","2015","1h 58m","R","8.1","(479K)"
"https://m.media-amazon.com/images/M/MV5BY2FmMWRmZmQtN2IzMS00OGVmLWFmNjktMTM0YWQzODcwYTEwXkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0395169/?ref_=chttp_i_235","#235","https://www.imdb.com/title/tt0395169/?ref_=chttp_t_235","Hotel Rwanda","2004","2h 1m","PG-13","8.1","(391K)"
"https://m.media-amazon.com/images/M/MV5BMTY5OTU0OTc2NV5BMl5BanBnXkFtZTcwMzU4MDcyMQ@@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0317705/?ref_=chttp_i_236","#236","https://www.imdb.com/title/tt0317705/?ref_=chttp_t_236","The Incredibles","2004","1h 55m","PG","8.0","(897K)"
"https://m.media-amazon.com/images/M/MV5BZjE4YjllODAtZGMxZS00Mjg2LThkOWUtZjNkMjQ5YThiNDU4XkEyXkFqcGc@._V1_QL75_UX90_CR0,4,90,133_.jpg","https://www.imdb.com/title/tt0091763/?ref_=chttp_i_237","#237","https://www.imdb.com/title/tt0091763/?ref_=chttp_t_237","Platoon","1986","2h","R","8.1","(472K)"
"https://m.media-amazon.com/images/M/MV5BNTU5NjYyYTgtZGQ3My00MzRhLThjNGYtZmVjN2JjYjhkMjhhXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt1028532/?ref_=chttp_i_238","#238","https://www.imdb.com/title/tt1028532/?ref_=chttp_t_238","Hachi: A Dog's Tale","2009","1h 33m","G","8.1","(342K)"
"https://m.media-amazon.com/images/M/MV5BZjg3YjE4ZjAtYTdmYS00ZTBkLWE1ZjgtNzAzODUwNzRiYjlmXkEyXkFqcGc@._V1_QL75_UX90_CR0,2,90,133_.jpg","https://www.imdb.com/title/tt0070047/?ref_=chttp_i_239","#239","https://www.imdb.com/title/tt0070047/?ref_=chttp_t_239","The Exorcist","1973","2h 2m","R","8.1","(497K)"
"https://m.media-amazon.com/images/M/MV5BMTZhOGQxM2ItNGQyYy00YzE5LWI5MjMtNmMzNGQzNDE1OTUzXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt1979320/?ref_=chttp_i_240","#240","https://www.imdb.com/title/tt1979320/?ref_=chttp_t_240","Rush","2013","2h 3m","R","8.1","(557K)"
"https://m.media-amazon.com/images/M/MV5BODM4ZjZjMGEtYmFiMy00MThjLWIzZjUtMDU0ODg1NTI2MzIwXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0129167/?ref_=chttp_i_241","#241","https://www.imdb.com/title/tt0129167/?ref_=chttp_t_241","The Iron Giant","1999","1h 26m","PG","8.1","(259K)"
"https://m.media-amazon.com/images/M/MV5BYWRmY2I0MGItYTQ0OC00NWZmLWIwMDktYjJlNDc0MzVhMmViXkEyXkFqcGc@._V1_QL75_UX90_CR0,2,90,133_.jpg","https://www.imdb.com/title/tt0032138/?ref_=chttp_i_242","#242","https://www.imdb.com/title/tt0032138/?ref_=chttp_t_242","The Wizard of Oz","1939","1h 42m","G","8.1","(466K)"
"https://m.media-amazon.com/images/M/MV5BNGJkNTUwM2MtZWE2MS00YjNkLWE3MjktNWQwZDQxMDIyZWVmXkEyXkFqcGc@._V1_QL75_UX90_CR0,4,90,133_.jpg","https://www.imdb.com/title/tt0092005/?ref_=chttp_i_243","#243","https://www.imdb.com/title/tt0092005/?ref_=chttp_t_243","Stand by Me","1986","1h 29m","R","8.1","(486K)"
"https://m.media-amazon.com/images/M/MV5BNTE1MDliZjgtYTU2Yy00YjAxLTljYTItNDE2ZGYwYTY1MGQ1XkEyXkFqcGc@._V1_QL75_UX90_CR0,4,90,133_.jpg","https://www.imdb.com/title/tt0019254/?ref_=chttp_i_244","#244","https://www.imdb.com/title/tt0019254/?ref_=chttp_t_244","The Passion of Joan of Arc","1928","1h 54m","Passed","8.1","(68K)"
"https://m.media-amazon.com/images/M/MV5BZDE3MTBkNmQtNGFjMC00YTcwLWExY2ItN2MyMGZkNWJlMmFmXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg","https://www.imdb.com/title/tt0476735/?ref_=chttp_i_245","#245","https://www.imdb.com/title/tt0476735/?ref_=chttp_t_245","My Father and My Son","2005","1h 52m","Not Rated","8.2","(101K)"
"https://m.media-amazon.com/images/M/MV5BMTY2Mjk0OGEtYTM3Yy00ZWZiLWFhNjAtNGExMjEzNGVmMDMxXkEyXkFqcGc@._V1_QL75_UX90_CR0,2,90,133_.jpg","https://www.imdb.com/title/tt0058946/?ref_=chttp_i_246","#246","https://www.imdb.com/title/tt0058946/?ref_=chttp_t_246","The Battle of Algiers","1966","2h 1m","Not Rated","8.1","(75K)"
"https://m.media-amazon.com/images/M/MV5BOTllZDI1OGItOGUxNS00OGZhLWIzMjAtYzllZTY1YTA0ZmYwXkEyXkFqcGc@._V1_QL75_UY133_CR1,0,90,133_.jpg","https://www.imdb.com/title/tt4016934/?ref_=chttp_i_247","#247","https://www.imdb.com/title/tt4016934/?ref_=chttp_t_247","The Handmaiden","2016","2h 25m","Not Rated","8.1","(202K)"
"https://m.media-amazon.com/images/M/MV5BY2E4ZGJiNTMtZTAxZC00MmVlLWI1NjYtMGVhMjhkOGEwZDhjXkEyXkFqcGc@._V1_QL75_UX90_CR0,2,90,133_.jpg","https://www.imdb.com/title/tt0074958/?ref_=chttp_i_248","#248","https://www.imdb.com/title/tt0074958/?ref_=chttp_t_248","Network","1976","2h 1m","R","8.1","(186K)"
"https://m.media-amazon.com/images/M/MV5BMDRlZWFkMjEtYmYyZi00MmE5LWIzMzUtYmM2N2M5Y2UxZDJjXkEyXkFqcGc@._V1_QL75_UY133_CR1,0,90,133_.jpg","https://www.imdb.com/title/tt4430212/?ref_=chttp_i_249","#249","https://www.imdb.com/title/tt4430212/?ref_=chttp_t_249","Drishyam","2015","2h 43m","Not Rated","8.2","(108K)"
"https://m.media-amazon.com/images/M/MV5BMzZmMWUxZGMtOTg3MS00OTA4LTg5NzktZGY4NjgyMzExYTZhXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg","https://www.imdb.com/title/tt10431500/?ref_=chttp_i_250","#250","https://www.imdb.com/title/tt10431500/?ref_=chttp_t_250","Miracle in Cell No. 7","2019","2h 12m","TV-14","8.2","(62K)"
